Index,Bed,zRent,zCapVal,isRemoved,Land Size (sqm)_val,Land Size (sqm)_z,Floor Size (sqm)_val,Floor Size (sqm)_z,Year Built_val,Year Built_z,Capital Value_val,Capital Value_z,Last Rental Price_val,Last Rental Price_z
709,1.0,0.0,2.754208333333333,True,622.0,272497999999.99997,170.0,15.513499999999999,1950.0,-1.1241666666666668,660000.0,2.754208333333333,420.0,0.0
710,2.0,-1.8042874999999998,-1.0960625,False,218.0,0.0,70.0,-0.5865217391304348,1975.0,-1.6862499999999998,470000.0,-1.0960625,420.0,-1.8042874999999998
711,2.0,-1.8042874999999998,-1.2646875,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,450000.0,-1.2646875,420.0,-1.8042874999999998
713,3.0,-3.2376,-1.349,True,519.0,3.412176470588235,130.0,0.0,1910.0,-3.03525,570000.0,-1.349,410.0,-3.2376
715,1.0,-0.22483333333333333,1.4052083333333334,False,218.0,0.0,48.0,-0.9442999999999999,2021.0,2.0684666666666667,540000.0,1.4052083333333334,410.0,-0.22483333333333333
716,1.0,-0.22483333333333333,-0.168625,False,218.0,0.0,80.0,3.3725,1960.0,-0.6745,400000.0,-0.168625,410.0,-0.22483333333333333
717,2.0,-1.9729125,0.843125,False,218.0,0.0,92.0,0.7038260869565217,2016.0,0.28907142857142853,700000.0,0.843125,410.0,-1.9729125
720,2.0,-2.1415375,-1.854875,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,380000.0,-1.854875,400.0,-2.1415375
721,1.0,-0.44966666666666666,0.39345833333333335,False,218.0,0.0,50.0,-0.6745,1985.0,0.44966666666666666,450000.0,0.39345833333333335,400.0,-0.44966666666666666
722,2.0,-2.1415375,0.0,False,218.0,0.0,74.0,-0.35191304347826086,2021.0,0.5299642857142858,600000.0,0.0,400.0,-2.1415375
723,2.0,-2.1415375,2.0235,True,496.0,187510999999.99997,130.0,2.932608695652174,1925.0,-4.095178571428571,840000.0,2.0235,400.0,-2.1415375
724,4.0,-1.4352475409836065,0.29509375,True,880.0,1.2809014423076923,164.0,0.02698,1915.0,-0.9274374999999999,970000.0,0.29509375,400.0,-1.4352475409836065
725,2.0,-2.1415375,-2.1078125,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,350000.0,-2.1078125,400.0,-2.1415375
728,2.0,-2.22585,0.505875,False,218.0,0.0,126.0,2.698,2015.0,0.24089285714285716,660000.0,0.505875,395.0,-2.22585
729,2.0,-2.22585,-0.9274375,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,490000.0,-0.9274375,395.0,-2.22585
730,4.0,-1.4573622950819671,2.866625,True,640.0,0.5026322115384615,220.0,1.53786,1970.0,0.0,1580000.0,2.866625,395.0,-1.4573622950819671
731,2.0,-2.22585,32.881875,False,218.0,0.0,110.0,1.7595652173913043,1960.0,-2.4089285714285715,4500000.0,32.881875,395.0,-2.22585
732,2.0,-2.22585,-1.47546875,True,218.0,0.0,100.0,1.1730434782608696,1970.0,-1.9271428571428573,425000.0,-1.47546875,395.0,-2.22585
733,2.0,-2.22585,5.4803125,False,581.0,244843500000.0,220.0,8.211304347826086,1975.0,-1.6862499999999998,1250000.0,5.4803125,395.0,-2.22585
734,4.0,-1.4573622950819671,2.698,True,796.0,1.0085072115384615,250.0,2.34726,1970.0,0.0,1540000.0,2.698,395.0,-1.4573622950819671
735,1.0,-0.6745,-0.44966666666666666,False,249.0,20909500000.0,55.0,0.0,1966.0,-0.4047,375000.0,-0.44966666666666666,390.0,-0.6745
736,1.0,-0.6745,-1.1241666666666668,False,218.0,0.0,55.0,0.0,1970.0,-0.22483333333333333,315000.0,-1.1241666666666668,390.0,-0.6745
738,2.0,-2.3101624999999997,-1.854875,True,218.0,0.0,60.0,-1.1730434782608696,1965.0,-2.1680357142857143,380000.0,-1.854875,390.0,-2.3101624999999997
739,2.0,-2.3101624999999997,-1.7705625,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,390000.0,-1.7705625,390.0,-2.3101624999999997
742,4.0,-1.5237065573770492,-1.22253125,True,531.0,0.14916826923076923,140.0,-0.62054,1910.0,-1.01175,610000.0,-1.22253125,380.0,-1.5237065573770492
743,5.0,-0.6630677966101695,0.4862674418604651,False,218.0,-2.137822033898305,210.0,-0.4328041666666667,1910.0,-3.5973333333333333,1080000.0,0.4862674418604651,380.0,-0.6630677966101695
744,3.0,-3.6423,0.8993333333333333,False,218.0,0.0,150.0,0.8993333333333333,1975.0,-0.843125,870000.0,0.8993333333333333,380.0,-3.6423
745,4.0,-1.5237065573770492,1.2646875,True,513.0,0.09079807692307693,240.0,2.0774600000000003,1965.0,-0.0843125,1200000.0,1.2646875,380.0,-1.5237065573770492
746,1.0,-0.8993333333333333,-1.0679583333333333,False,218.0,0.0,40.0,-2.0235,1975.0,0.0,320000.0,-1.0679583333333333,380.0,-0.8993333333333333
747,4.0,-1.5237065573770492,-1.39115625,True,323.0,-0.5253317307692307,110.0,-1.42994,1965.0,-0.0843125,570000.0,-1.39115625,380.0,-1.5237065573770492
750,3.0,-3.7097499999999997,-1.1241666666666668,True,607.0,4.409756302521008,112.0,-0.8094,1930.0,-2.36075,600000.0,-1.1241666666666668,375.0,-3.7097499999999997
751,5.0,-0.6859322033898305,1.2391976744186046,False,913.0,0.510638418079096,260.0,0.12927916666666667,2000.0,0.44966666666666666,1320000.0,1.2391976744186046,375.0,-0.6859322033898305
752,1.0,-1.1241666666666668,-0.44966666666666666,False,150.0,-45866000000.0,55.0,0.0,1960.0,-0.6745,375000.0,-0.44966666666666666,370.0,-1.1241666666666668
753,2.0,-2.6474125,-2.1078125,True,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,350000.0,-2.1078125,370.0,-2.6474125
755,2.0,-2.8160374999999997,-0.9274375,False,218.0,0.0,100.0,1.1730434782608696,2000.0,-0.4817857142857143,490000.0,-0.9274375,360.0,-2.8160374999999997
756,2.0,-2.9846624999999998,-2.4450625,True,218.0,0.0,110.0,1.7595652173913043,1990.0,-0.9635714285714286,310000.0,-2.4450625,350.0,-2.9846624999999998
757,1.0,-1.5738333333333332,-0.7307083333333333,False,218.0,0.0,50.0,-0.6745,1970.0,-0.22483333333333333,350000.0,-0.7307083333333333,350.0,-1.5738333333333332
758,3.0,-4.047,0.0,True,584.0,4.149025210084034,130.0,0.0,1910.0,-3.03525,750000.0,0.0,350.0,-4.047
760,2.0,-3.1532875000000002,-1.22253125,True,218.0,0.0,50.0,-1.7595652173913043,1970.0,-1.9271428571428573,455000.0,-1.22253125,340.0,-3.1532875000000002
761,2.0,-3.2375999999999996,-2.40290625,True,218.0,0.0,60.0,-1.1730434782608696,1965.0,-2.1680357142857143,315000.0,-2.40290625,335.0,-3.2375999999999996
762,1.0,-1.9110833333333332,-1.1241666666666668,False,218.0,0.0,60.0,0.6745,1965.0,-0.44966666666666666,315000.0,-1.1241666666666668,335.0,-1.9110833333333332
765,4.0,-1.789083606557377,0.12646875,False,647.0,0.5253317307692307,133.0,-0.8094,1915.0,-0.9274374999999999,930000.0,0.12646875,320.0,-1.789083606557377
767,5.0,-0.9603050847457628,-0.39215116279069767,False,840.0,0.23245480225988702,140.0,-1.2197208333333334,1970.0,-0.8993333333333333,800000.0,-0.39215116279069767,315.0,-0.9603050847457628
768,3.0,-4.5866,7.869166666666667,False,218.0,0.0,160.0,1.349,1950.0,-1.68625,1800000.0,7.869166666666667,310.0,-4.5866
770,4.0,-1.8775426229508196,-0.5901875,True,777.0,0.9468942307692308,210.0,1.26806,1915.0,-0.9274374999999999,760000.0,-0.5901875,300.0,-1.8775426229508196
773,2.0,-4.6709125,0.33725,True,218.0,0.0,100.0,1.1730434782608696,1970.0,-1.9271428571428573,640000.0,0.33725,250.0,-4.6709125
774,4.0,-2.0986901639344264,-0.54803125,True,501.0,0.05188461538461538,140.0,-0.62054,1905.0,-1.0960625,770000.0,-0.54803125,250.0,-2.0986901639344264
775,3.0,-5.800699999999999,2.6230555555555557,True,625.0,4.613806722689076,124.0,-0.2698,1920.0,-2.698,1100000.0,2.6230555555555557,220.0,-5.800699999999999
779,2.0,0.3878375,0.33725,False,124.0,-63402999999.99999,72.0,-0.4692173913043478,2022.0,0.5781428571428571,640000.0,0.33725,550.0,0.3878375
780,2.0,0.3878375,-1.98134375,False,218.0,0.0,70.0,-0.5865217391304348,1965.0,-2.1680357142857143,365000.0,-1.98134375,550.0,0.3878375
781,2.0,0.3878375,-1.64409375,False,218.0,0.0,65.0,-0.8797826086956522,1960.0,-2.4089285714285715,405000.0,-1.64409375,550.0,0.3878375
782,3.0,-1.349,-0.14988888888888888,False,344.0,1.4283529411764706,152.0,0.9892666666666667,2000.0,0.0,730000.0,-0.14988888888888888,550.0,-1.349
