Last Rental Date,Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Days on Market,Active Listing,Capital Value,Land Value,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all,VWAP_3M_all,VWAP_12M_all,Percentage_Diff,Percentage_Diff_all,Rolling_Median_1M_all,Rolling_Median_12M_all
2023-09-27,158F EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,218.0,130.0,1990.0,520.0,9,False,280000.0,255000.0,520.0,520.0,622.5485929794024,622.5485929794024,520.0,23659377.0,39313.0,23659377.0,39313.0,602.9174593354471,602.9174593354471,0.0,0.0,562.5,555.0
2023-09-27,4/66 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,72.0,75.0,2023.0,550.0,21,False,555000.0,205000.0,550.0,550.0,521.5679834202098,521.5679834202098,550.0,23961877.0,39863.0,23961877.0,39863.0,601.8206954442551,601.8206954442551,0.0,0.0,550.0,550.0
2023-09-28,44 DEE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1975.0,450.0,7,False,510000.0,285000.0,450.0,450.0,522.5172706853639,522.5172706853639,450.0,24164377.0,40313.0,24164377.0,40313.0,601.1057120638186,601.1057120638186,0.0,0.0,550.0,550.0
2023-10-01,100 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,782.0,120.0,1930.0,665.0,9,False,820000.0,710000.0,665.0,665.0,619.5451985356237,619.5451985356237,665.0,24361577.0,40483.0,24606602.0,40978.0,599.4189715476397,599.4189715476397,0.0,0.0,575.0,550.0
2023-10-02,29 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,711.0,95.0,1920.0,520.0,7,False,660000.0,600000.0,520.0,520.0,621.186210640608,621.186210640608,520.0,24318377.0,40443.0,24877002.0,41498.0,601.7730158338068,600.4832349065352,0.0,0.21479049743533232,562.5,550.0
2023-10-02,105 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,176.0,142.0,2000.0,680.0,7,False,750000.0,335000.0,680.0,680.0,618.4081309398099,618.4081309398099,680.0,24780777.0,41123.0,25339402.0,42178.0,601.3000271987736,599.4747216733336,0.0,0.30448415245014976,575.0,550.0
2023-10-02,545 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,2.0,200.0,143.0,2000.0,580.0,14,False,680000.0,390000.0,580.0,580.0,620.5428134556574,620.5428134556574,580.0,25117177.0,41703.0,25675802.0,42758.0,602.6013909491039,600.772962207786,0.0,0.3043460435700365,577.5,555.0
2023-10-03,5 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,2.0,218.0,84.0,2016.0,500.0,7,False,610000.0,180000.0,500.0,500.0,520.5889617680081,520.5889617680081,500.0,24809877.0,41153.0,25925802.0,43258.0,602.287053689183,600.4911829365265,0.0,0.29906696445972825,575.0,550.0
2023-10-04,40 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,310.0,150.0,1990.0,630.0,7,False,810000.0,335000.0,630.0,630.0,619.3787128712871,619.3787128712871,630.0,25379602.0,42208.0,26905127.0,44953.0,601.4567719929888,598.0693319495522,0.0,0.5663958779485412,580.0,555.0
2023-10-04,4/30 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,256.0,165.0,2007.0,750.0,54,False,880000.0,430000.0,750.0,750.0,620.2116267210607,619.6999519923188,750.0,26094202.0,43348.0,27619727.0,46093.0,599.3638668482089,596.7233531085283,0.08256814077472531,0.442502162170344,582.5,560.0
2023-10-05,3/542 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,314.0,127.0,2010.0,550.0,7,False,680000.0,360000.0,550.0,550.0,624.9926326129666,624.2284522706209,550.0,26083102.0,43338.0,27922227.0,46643.0,601.970148565101,599.2173865879852,0.1224199793466734,0.4593928745609965,577.5,555.0
2023-10-05,1/18 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,440.0,32,False,530000.0,345000.0,440.0,440.0,520.8455151591395,519.9981059519026,440.0,26276702.0,43778.0,28115827.0,47083.0,601.8529235313121,598.637030208177,0.16296390266376204,0.5372025385761341,575.0,550.0
2023-10-06,2/542 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,253.0,127.0,2010.0,550.0,7,False,670000.0,340000.0,550.0,550.0,624.7542997542997,622.3836421147763,550.0,26579202.0,44328.0,28418327.0,47633.0,600.2261866691032,597.1545356073317,0.38089973436130775,0.5143812662575676,562.5,550.0
2023-10-09,116A CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,3.0,218.0,135.0,1950.0,650.0,7,False,800000.0,620000.0,650.0,650.0,622.7870813397129,620.6283068783068,650.0,27563302.0,45698.0,29683327.0,49533.0,602.4862812999468,598.5890186772498,0.3478369319415188,0.6510748612310128,550.0,550.0
2023-10-09,46 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,300.0,121.0,2016.0,600.0,7,False,725000.0,335000.0,600.0,600.0,625.9681255946717,621.4466352336048,600.0,27923302.0,46298.0,30043327.0,50133.0,603.1621077508862,599.2636626087659,0.7275750007669333,0.6505392176040259,550.0,555.0
2023-10-10,23 PASCOE AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,766.0,113.0,1930.0,550.0,7,False,690000.0,420000.0,550.0,550.0,625.2474560592044,620.9089009611366,550.0,28419402.0,47288.0,30539427.0,51123.0,601.5854764859429,597.8867577561149,0.6987426160829576,0.6186319870520931,550.0,550.0
2023-10-10,47 BERRY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1960.0,440.0,7,False,480000.0,315000.0,440.0,440.0,518.6682580487208,518.0275989475452,440.0,28116902.0,46738.0,30236927.0,50573.0,603.121128342477,599.2724752159256,0.12367277389797675,0.6422209071365587,550.0,550.0
2023-10-11,3/129 CHAMPION STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,90.0,1970.0,480.0,7,False,375000.0,170000.0,480.0,480.0,516.6051972821552,516.1518330328362,480.0,27564802.0,45968.0,30769827.0,51603.0,600.9854931483675,597.3715744381199,0.08783544304302096,0.604969982652225,550.0,550.0
2023-10-12,1/33 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1950.0,450.0,7,False,570000.0,450000.0,450.0,450.0,514.4542734019632,515.227972102433,450.0,27304902.0,45738.0,30972327.0,52053.0,599.6519752871562,596.279809313412,-0.15016628412325453,0.5655341537770892,550.0,550.0
2023-10-13,7/38 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,110.0,1990.0,470.0,7,False,620000.0,340000.0,470.0,470.0,623.380694632386,619.3157679738562,470.0,27791027.0,46723.0,31458452.0,53038.0,596.0721899120057,594.2313194338761,0.6563576883935371,0.3097902143366226,550.0,550.0
2023-10-16,40 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,148.0,2005.0,650.0,25,False,860000.0,395000.0,650.0,650.0,617.3791647114031,616.503006012024,650.0,28354602.0,47468.0,32505052.0,54478.0,598.0495232883632,596.0197666641897,0.142117506457377,0.3405518973865022,550.0,550.0
2023-10-17,76B CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,165.0,91.0,2005.0,500.0,7,False,530000.0,280000.0,500.0,500.0,512.76384193962,513.7018145895076,500.0,28604602.0,47968.0,32755052.0,54978.0,597.3414089491869,596.6638276001322,-0.18259087728494885,0.11356166030375803,550.0,550.0
2023-10-17,24 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,589.0,111.0,1930.0,700.0,7,False,620000.0,380000.0,700.0,700.0,618.3447176684882,617.353515625,700.0,29094602.0,48668.0,33245052.0,55678.0,596.3267595063376,595.7847138855542,0.1605566370647029,0.09098011549310955,550.0,550.0
2023-10-18,31A PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,113.0,77.0,2023.0,550.0,7,False,670000.0,270000.0,550.0,550.0,512.4024238305584,513.3546343688238,550.0,28918202.0,48248.0,33547552.0,56228.0,597.8179090983808,597.094938754984,-0.18548786248635538,0.12108130491011888,550.0,550.0
2023-10-19,560 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,274.0,118.0,2000.0,545.0,7,False,580000.0,360000.0,545.0,545.0,514.653788142476,514.3483212542524,545.0,29215227.0,48793.0,33844577.0,56773.0,599.36581827226,596.6342747385644,0.0593891095976921,0.45782544673493497,550.0,550.0
2023-10-20,105 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,126.0,130.0,2012.0,700.0,7,False,840000.0,340000.0,700.0,700.0,620.8671668137688,619.5532319391635,700.0,29705227.0,49493.0,34334577.0,57473.0,598.7585719263009,596.1386046183925,0.21207780169150542,0.4394896233209905,550.0,550.0
2023-10-20,84A SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,232.0,117.0,2015.0,580.0,7,False,700000.0,375000.0,580.0,580.0,623.238441780822,621.6388888888889,580.0,30041627.0,50073.0,34670977.0,58053.0,600.1904713797911,597.403598211334,0.2573122307055279,0.4664975532121267,550.0,550.0
2023-10-20,1/168 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,130.0,1910.0,520.0,15,False,660000.0,305000.0,520.0,520.0,515.5838160040488,515.1503744958709,520.0,30312027.0,50593.0,34941377.0,58573.0,599.9566033590958,597.2297211169104,0.0841388320064943,0.45658850284371766,550.0,550.0
2023-10-21,4/17 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,170.0,1990.0,700.0,7,False,780000.0,325000.0,700.0,700.0,622.1908939014202,620.7632342277012,700.0,30802027.0,51293.0,35431377.0,59273.0,599.1348012570909,596.5440902805046,0.22998457302245315,0.4342865881661919,550.0,550.0
2023-10-25,158D EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,218.0,140.0,1990.0,490.0,7,False,610000.0,240000.0,490.0,490.0,624.4013798701299,622.724540311174,490.0,29864427.0,49313.0,36377077.0,60603.0,606.3747602001464,601.1507826925956,0.26927468734698484,0.8689962082644609,550.0,550.0
2023-10-25,658B BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,418.0,130.0,2019.0,740.0,7,False,800000.0,485000.0,740.0,740.0,619.7693965517242,620.4640250260688,740.0,30412027.0,50053.0,36924677.0,61343.0,605.6096161255653,600.2520832302031,-0.11195306195479571,0.8925471556102035,550.0,550.0
2023-10-27,5/121 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,208.0,80.0,2005.0,550.0,7,False,730000.0,350000.0,550.0,550.0,623.4857978279031,623.4615384615385,550.0,30527452.0,50188.0,37472202.0,62388.0,608.9075305209718,601.0818913936414,0.003891076653177401,1.3019256176868421,550.0,550.0
2023-10-27,16 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,250.0,82.0,1920.0,540.0,7,False,680000.0,370000.0,540.0,540.0,623.4857978279031,622.1174318030605,540.0,30819052.0,50728.0,37763802.0,62928.0,608.2619749740974,600.631563762262,0.21995301126294725,1.2703979731001305,550.0,550.0
2023-10-27,6 ARCHER STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,495.0,7,False,435000.0,230000.0,495.0,495.0,515.7092826312627,515.2685029042533,495.0,30224952.0,49638.0,37169702.0,61838.0,607.5964877230136,601.937906525602,0.08554369702882662,0.94006061689537,550.0,550.0
2023-10-28,5/165 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,75.0,2021.0,500.0,7,False,600000.0,190000.0,500.0,500.0,522.7958729042092,514.8091837201849,500.0,31280652.0,51688.0,38225402.0,63888.0,606.2095022270845,599.0944973812078,1.5513882495859455,1.1876264724476944,550.0,550.0
2023-10-28,109D WARRINGTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,2,1.0,131.0,110.0,2023.0,595.0,7,False,690000.0,230000.0,595.0,595.0,522.1467137487185,514.4777782750749,595.0,31634677.0,52283.0,38579427.0,64483.0,605.182092555332,598.3189644377661,1.4906252121045505,1.1470684577105315,550.0,550.0
2023-10-30,21 WARRINGTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,2,2.0,330.0,143.0,2000.0,680.0,7,False,670000.0,285000.0,680.0,680.0,621.6441993464052,620.6683006535948,680.0,32097077.0,52963.0,39041827.0,65163.0,605.0662165522253,598.2883395623653,0.1572335322720349,1.1328780024056462,550.0,550.0
2023-10-30,534B MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,273.0,77.0,2022.0,550.0,7,False,650000.0,270000.0,550.0,550.0,524.5346223764667,516.566483564391,550.0,32399577.0,53513.0,39344327.0,65713.0,606.0283027774107,599.1410309531483,1.5425195140602805,1.149524313717206,550.0,550.0
2023-11-02,2/1007 COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1975.0,550.0,7,False,580000.0,400000.0,550.0,550.0,525.2834839330588,517.3493698910082,550.0,32399577.0,53513.0,39646827.0,66263.0,605.4524508063462,598.7297338426187,1.53360852526449,1.1228299821659844,550.0,550.0
2023-11-03,4/44 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,495.0,7,False,490000.0,215000.0,495.0,495.0,525.2834839330588,518.0964306514685,495.0,32644602.0,54008.0,39891852.0,66758.0,605.4524508063462,598.3252644764046,1.3872037822289482,1.1911892666238235,550.0,550.0
2023-11-03,1/56 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1980.0,485.0,7,False,650000.0,280000.0,485.0,485.0,524.5026565267216,517.6304161741328,485.0,32879827.0,54493.0,40127077.0,67243.0,604.4401199822248,597.5591240001198,1.327634570507326,1.1515171814368634,550.0,550.0
2023-11-06,15/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,90.0,2016.0,440.0,7,False,640000.0,220000.0,440.0,440.0,523.5292892343647,516.9978415540811,440.0,32280126.0,53674.0,40320677.0,67683.0,603.3770759547098,596.7472748092738,1.2633413827512756,1.1109897648975315,550.0,550.0
2023-11-07,1/143 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,13.0,191.0,80.0,2022.0,525.0,19,False,620000.0,240000.0,525.0,525.0,517.4605114511656,515.6670594705005,525.0,31760126.0,52674.0,40596302.0,68208.0,601.4108506912099,595.7282774108712,0.34779262078650675,0.9538867795626679,547.5,550.0
2023-11-09,2/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,90.0,2016.0,500.0,7,False,660000.0,240000.0,500.0,500.0,623.2213831478538,621.9581202046036,500.0,34436526.0,54194.0,43805602.0,70758.0,635.8127350490377,619.9379714765578,0.20311061182618304,2.5607019254958097,540.0,550.0
2023-11-09,4/990 COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1965.0,425.0,22,False,435000.0,335000.0,425.0,425.0,520.8466935441646,515.8556363776315,425.0,34617151.0,54619.0,43986227.0,71183.0,635.4306011735616,619.0904491364934,0.9675298309388634,2.639380410384216,532.5,550.0
2023-11-10,2/230 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,489.0,17,False,470000.0,240000.0,489.0,489.0,518.8372445117335,514.3934413813996,489.0,35291872.0,55768.0,44660948.0,72332.0,634.1060981566237,618.3180964046602,0.8638918720270016,2.5533785674018206,532.5,550.0
2023-11-10,2/140 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,208.0,90.0,2023.0,580.0,7,False,685000.0,285000.0,580.0,580.0,518.0686403624295,513.9317767780793,580.0,35628272.0,56348.0,44997348.0,72912.0,632.8337397790848,617.443842282807,0.8049441134550663,2.492517771232177,540.0,550.0
2023-11-10,1/491 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,80.0,1975.0,450.0,7,False,455000.0,250000.0,450.0,450.0,519.9047692071769,515.3263820649998,450.0,35830772.0,56798.0,45199848.0,73362.0,632.2899126854546,617.1459842001317,0.8884441591813399,2.4538648671514274,532.5,550.0
2023-11-14,21 PASCOE AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,665.0,121.0,1930.0,589.0,7,False,740000.0,410000.0,589.0,589.0,620.9836233367452,620.0393329137822,589.0,34637143.0,55347.0,45827669.0,74481.0,626.2139230797327,615.5030043847778,0.1522952452911931,1.7401895065745343,545.0,550.0
2023-11-14,3/424 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,89.0,90.0,2011.0,530.0,33,False,520000.0,240000.0,530.0,530.0,518.3329335931644,514.2737494181258,530.0,34290222.0,54758.0,45480748.0,73892.0,630.8456635797035,616.120716447207,0.78930417499072,2.3899451421478384,542.5,550.0
2023-11-16,4/24 OXLEY AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1980.0,540.0,4,False,470000.0,170000.0,540.0,540.0,517.8654576128216,514.5666444108655,540.0,35204743.0,56347.0,46697769.0,76031.0,625.6050853835541,614.7245234531268,0.6410857053769962,1.7699898922703194,540.0,550.0
2023-11-16,99E WARRINGTON STREET ,CHRISTCHURCH,-,3.0,3,1.0,283.0,147.0,2022.0,690.0,21,False,810000.0,295000.0,690.0,690.0,620.2305109138882,619.4745280978714,690.0,34913143.0,55807.0,46406169.0,75491.0,624.0599098208993,614.0301466557934,0.12203614220234979,1.6334317166235652,540.0,550.0
2023-11-17,109C WARRINGTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,2,1.0,131.0,96.0,2023.0,590.0,28,False,680000.0,230000.0,590.0,590.0,518.4781628050031,515.0402800289685,590.0,34850343.0,55767.0,47045869.0,76621.0,624.7846912879124,614.1938025279162,0.667497846157049,1.724356174941192,540.0,550.0
2023-11-17,3/126 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1975.0,425.0,7,False,390000.0,265000.0,425.0,425.0,520.5777689322321,516.5350660763173,425.0,35030968.0,56192.0,47226494.0,77046.0,624.9276991769326,614.0075044700538,0.7826579687268388,1.7785116024443242,540.0,550.0
2023-11-20,76C CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,184.0,91.0,2005.0,480.0,7,False,530000.0,280000.0,480.0,480.0,518.5984992447497,515.238837798214,480.0,34514868.0,55182.0,47456894.0,77526.0,623.4155751708428,612.964904083275,0.6520590452561098,1.7049379202545685,527.5,550.0
2023-11-21,12 JACOBS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,645.0,130.0,1920.0,640.0,7,False,900000.0,620000.0,640.0,640.0,623.6799713763219,620.946519858435,640.0,34780068.0,55442.0,47866494.0,78166.0,625.4733065129934,612.141655702603,0.4402072369308228,2.1778702178156233,530.0,550.0
2023-11-21,6/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,90.0,1970.0,570.0,7,False,520000.0,255000.0,570.0,570.0,625.2089831059129,621.3083771031781,570.0,35104968.0,56012.0,48191394.0,78736.0,627.3234731791782,612.3697515543843,0.6278051522371504,2.4419432192456885,535.0,550.0
2023-11-21,2A ETHNE STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,218.0,150.0,1985.0,600.0,8,False,720000.0,220000.0,600.0,600.0,623.959911089942,620.4549592926552,600.0,35464968.0,56612.0,48551394.0,79336.0,626.7401271156181,612.0630207274944,0.5649002791890994,2.397973066675151,540.0,550.0
2023-11-22,62A PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,225.0,146.0,2000.0,695.0,22,False,670000.0,315000.0,695.0,695.0,623.4025742420718,620.102985459864,695.0,35947993.0,57307.0,49034419.0,80031.0,626.4567229562637,611.9717908641726,0.5321033537293414,2.3669280689615984,540.0,550.0
2023-11-28,73 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,612.0,191.0,1940.0,850.0,7,False,1350000.0,900000.0,850.0,850.0,625.281097814187,621.5666404228996,850.0,35066767.0,55343.0,49756919.0,80881.0,627.2879927408519,612.6928190326248,0.5975960017352548,2.3821355914161493,545.0,550.0
2023-11-28,1/56 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,218.0,134.0,2016.0,595.0,33,False,880000.0,520000.0,595.0,595.0,634.0692054752619,626.8988850442138,595.0,35420792.0,55938.0,50110944.0,81476.0,633.6260593028928,615.1867434873456,1.1437762296454608,2.9973525942739325,550.0,550.0
2023-11-29,2/444 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1975.0,430.0,14,False,455000.0,280000.0,430.0,430.0,518.9923128170963,514.6841138659321,430.0,35605692.0,56368.0,50295844.0,81906.0,633.2152025456755,615.0393244636457,0.8370569122105053,2.9552383659175594,535.0,550.0
2023-11-30,1/182 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,3.0,690.0,300.0,1970.0,465.0,7,False,670000.0,305000.0,465.0,465.0,513.8361908922136,513.506500226376,465.0,34451817.0,54823.0,50512069.0,82371.0,631.6649872267953,614.0678826947965,0.06420379599717485,2.865661114659691,530.0,550.0
2023-11-30,114A BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,285.0,185.0,2000.0,660.0,7,False,840000.0,435000.0,660.0,660.0,633.2001570152155,626.3860412332135,660.0,34887417.0,55483.0,50947669.0,83031.0,628.4190394542436,613.2263660754392,1.0878460459601738,2.4774983952557967,535.0,550.0
2023-11-30,85 MALVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,160.0,1990.0,560.0,7,False,860000.0,590000.0,560.0,560.0,628.3660642028594,626.9749926995673,560.0,35201017.0,56043.0,51261269.0,83591.0,628.7947118937332,613.5981621322156,0.2218703328664764,2.4766289567606363,540.0,550.0
2023-12-01,2/58 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,90.0,80.0,2023.0,560.0,38,False,700000.0,280000.0,560.0,560.0,511.49931427944483,512.7878739605569,560.0,35514617.0,56603.0,51574869.0,84151.0,628.1072926145995,613.2390927252934,-0.25128513105424777,2.424535562993934,545.0,550.0
2023-12-01,3/90 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,73.0,2015.0,480.0,7,False,600000.0,210000.0,480.0,480.0,512.9448613550481,513.6154568504085,480.0,35745017.0,57083.0,51805269.0,84631.0,627.4334752574952,612.8848023196397,-0.1305637294236706,2.373802202761731,540.0,550.0
2023-12-03,2A COLES PLACE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,100.0,1980.0,420.0,7,False,670000.0,255000.0,420.0,420.0,512.1241891120452,513.1178647423443,420.0,35214792.0,56318.0,51981669.0,85051.0,626.1937354378712,612.1311221656367,-0.19365446003289247,2.2973204209063622,540.0,550.0
2023-12-04,3/7 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,550.0,7,False,560000.0,405000.0,550.0,550.0,509.1671541997493,511.92720796419763,550.0,35094792.0,56218.0,52284169.0,85601.0,625.2848467630242,611.1823376562298,-0.5391496528235655,2.3074143734053068,545.0,550.0
2023-12-05,1/26 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,460.0,7,False,510000.0,365000.0,460.0,460.0,510.3075048238042,512.5542114561188,460.0,35930492.0,57468.0,53119869.0,86851.0,626.5592899242212,612.4280191223622,-0.4383354154737841,2.307417420599028,540.0,550.0
2023-12-05,2/128 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,4,1.0,198.0,150.0,2022.0,720.0,8,False,850000.0,295000.0,720.0,720.0,626.921837866385,625.9939051505402,720.0,36448892.0,58188.0,53638269.0,87571.0,625.2260736409828,611.6206952136417,0.14823350646227987,2.2244797361849646,545.0,550.0
2023-12-05,1/9 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,450.0,41,False,460000.0,160000.0,450.0,450.0,509.15927359333136,511.8401807602564,450.0,36651392.0,58638.0,53840769.0,88021.0,626.3987763800096,612.5117790136004,-0.5237781768017808,2.267221275119489,540.0,550.0
2023-12-05,1/550 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,122.0,78.0,2020.0,500.0,22,False,610000.0,230000.0,500.0,500.0,507.8672102504368,511.0290319759816,500.0,36901392.0,59138.0,54090769.0,88521.0,625.0450561069614,611.6809511366606,-0.6187166535957932,2.184816274802549,535.0,550.0
2023-12-05,547 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,2.0,171.0,143.0,2000.0,650.0,7,False,630000.0,340000.0,650.0,650.0,628.6044566097382,627.7316747541657,650.0,37323892.0,59788.0,54513269.0,89171.0,623.9878250870845,611.0501349962155,0.13903740892385263,2.117287821391134,540.0,550.0
2023-12-06,652B BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,1.0,287.0,95.0,2017.0,595.0,8,False,710000.0,380000.0,595.0,595.0,629.1274963330701,628.0971994242279,595.0,38611098.0,61692.0,55800475.0,91075.0,626.1694191204151,612.8033819628647,0.16403462868273033,2.1811297964345076,550.0,550.0
2023-12-07,5/21 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,136.0,72.0,2022.0,520.0,36,False,640000.0,220000.0,520.0,520.0,507.6808188021228,510.8706007412302,520.0,37551548.0,60242.0,56710875.0,92395.0,628.097964539461,614.3180952380952,-0.6243815820443126,2.243116295642415,550.0,550.0
2023-12-09,6/550 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,86.0,78.0,2020.0,510.0,7,False,600000.0,210000.0,510.0,510.0,507.97706252312247,511.00498202508,510.0,37811648.0,60752.0,56970975.0,92905.0,623.3449752664254,613.7872720385302,-0.5925420707168181,1.5571686907341469,555.0,550.0
2023-12-12,89 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,450.0,90.0,1960.0,555.0,7,False,670000.0,470000.0,555.0,555.0,628.3805179517364,627.6072548141514,555.0,37658023.0,60627.0,58304000.0,94860.0,621.7359454293811,614.9830337733948,0.12320812604595707,1.0980647083143034,557.5,550.0
